Sample noise vector (first batch):
-1.231643676757812500e+00,1.821354150772094727e+00,-1.285896599292755127e-01,1.984338045120239258e+00,6.640426516532897949e-01,-2.156688868999481201e-01,-1.602090954780578613e+00,8.584950119256973267e-02,-1.001963615417480469e+00,1.425535976886749268e-01,-4.239216744899749756e-01,-5.980380773544311523e-01,7.410371303558349609e-01,8.922840356826782227e-01,-4.709387421607971191e-01,-6.592440605163574219e-02,-2.160286664962768555e+00,-4.081401824951171875e-01,2.815569639205932617e-01,6.269288063049316406e-01,2.882089018821716309e-01,-3.317460790276527405e-02,-3.154998421669006348e-01,-7.179121971130371094e-01,2.770398616790771484e+00,-8.863688111305236816e-01,1.229931861162185669e-01,-3.183533996343612671e-02,-1.224993228912353516e+00,1.350662231445312500e+00,-1.931404113769531250e+00,6.886231899261474609e-02,-9.323593378067016602e-01,3.568650782108306885e-01,-6.307768821716308594e-01,-1.057858467102050781e+00,7.055153846740722656e-01,3.618797659873962402e-01,-3.321904838085174561e-01,-2.160000801086425781e+00,-5.436976552009582520e-01,-5.283418893814086914e-01,-5.214468240737915039e-01,1.496580719947814941e+00,1.207684427499771118e-01,-4.004460871219635010e-01,-5.190701484680175781e-01,-4.054366350173950195e-01,2.733890712261199951e-01,2.837317287921905518e-01,3.855030536651611328e-01,9.865027070045471191e-01,9.194770455360412598e-02,6.412999331951141357e-02,9.060119092464447021e-02,-7.540022730827331543e-01,-1.923349976539611816e+00,2.479942798614501953e+00,6.882057189941406250e-01,3.100299537181854248e-01,3.455620408058166504e-01,9.297887086868286133e-01,8.866616338491439819e-02,-3.417949378490447998e-01,7.050136476755142212e-02,-1.192340850830078125e+00,7.066615223884582520e-01,7.410606741905212402e-01,1.158791661262512207e+00,-1.654909014701843262e+00,1.796732664108276367e+00,-5.272051095962524414e-01,-1.279997944831848145e+00,2.316451817750930786e-01,-2.762826085090637207e-01,5.116555094718933105e-01,-8.323025107383728027e-01,-4.147810637950897217e-01,-7.258155941963195801e-01,-1.180315136909484863e+00,9.146644175052642822e-02,1.053571105003356934e+00,-9.599202871322631836e-01,-5.319525673985481262e-02,4.375916421413421631e-01,1.384968280792236328e+00,9.977637529373168945e-01,1.208599686622619629e+00,-1.799687147140502930e+00,8.768252730369567871e-01,1.063217639923095703e+00,-1.510784387588500977e+00,-3.790158405900001526e-02,2.647616386413574219e+00,-5.929438397288322449e-02,2.634763121604919434e-01,3.078835904598236084e-01,6.842052340507507324e-01,-3.440980911254882812e-01,1.172237545251846313e-01
-2.374652475118637085e-01,2.807918488979339600e-01,1.072371363639831543e+00,-2.407103300094604492e+00,1.626197218894958496e+00,6.425110101699829102e-01,-1.524954438209533691e+00,2.174467563629150391e+00,-9.977509975433349609e-01,-2.402497678995132446e-01,3.380339145660400391e-01,-8.194720000028610229e-02,1.311661452054977417e-01,2.225883722305297852e+00,-3.802920281887054443e-01,9.611158370971679688e-01,4.599502384662628174e-01,-1.162739172577857971e-01,1.388123154640197754e+00,-2.050359010696411133e+00,-1.231225952506065369e-02,-1.244754076004028320e+00,7.835196703672409058e-02,5.385354757308959961e-01,2.792879343032836914e-01,-2.651780843734741211e+00,1.267745971679687500e+00,-7.683890461921691895e-01,-1.094298839569091797e+00,-7.894657850265502930e-01,-1.779118657112121582e+00,-2.037786543369293213e-01,-7.200485467910766602e-01,7.244231104850769043e-01,6.977125257253646851e-02,6.608820557594299316e-01,-5.606549978256225586e-01,1.348088979721069336e+00,-1.515347003936767578e+00,1.184536576271057129e+00,-1.071956872940063477e+00,-7.513221502304077148e-01,-1.012418031692504883e+00,-9.250832796096801758e-01,1.511219501495361328e+00,5.564069151878356934e-01,-2.362069606781005859e+00,1.039081811904907227e+00,4.024286270141601562e-01,1.111576437950134277e+00,6.391867399215698242e-01,1.305632233619689941e+00,-2.244845777750015259e-01,1.271881699562072754e+00,4.858771562576293945e-01,-8.108815550804138184e-01,8.475102782249450684e-01,-9.855394959449768066e-01,2.064334392547607422e+00,-3.966744244098663330e-02,-8.896085619926452637e-01,2.182164490222930908e-01,1.156936287879943848e+00,1.777230024337768555e+00,-3.408722281455993652e-01,-1.027861714363098145e+00,-4.769231081008911133e-01,3.321759700775146484e-01,1.400502562522888184e+00,-5.802769064903259277e-01,1.906171917915344238e+00,-3.282089531421661377e-02,1.698267698287963867e+00,-7.322340607643127441e-01,-7.444410324096679688e-01,-2.767230868339538574e-01,4.568906128406524658e-01,-2.437111437320709229e-01,-1.162628412246704102e+00,1.216402411460876465e+00,6.956332325935363770e-01,4.398761689662933350e-01,4.973059296607971191e-01,1.274089574813842773e+00,-1.077378541231155396e-01,4.141854643821716309e-01,-1.367976784706115723e+00,1.331482887268066406e+00,-3.910933136940002441e-01,6.875640153884887695e-01,-3.174181878566741943e-01,8.510986566543579102e-01,-1.878162659704685211e-02,4.290847852826118469e-02,-1.487855911254882812e+00,-4.278515279293060303e-01,-1.086273789405822754e+00,1.165609121322631836e+00,9.668623805046081543e-01,-7.235111594200134277e-01
2.122328281402587891e+00,1.020452380180358887e+00,1.792258620262145996e-01,3.191801607608795166e-01,-8.679113388061523438e-01,-4.367877542972564697e-01,-1.904207020998001099e-01,1.064988613128662109e+00,-9.317111372947692871e-01,-4.449528157711029053e-01,-7.419536113739013672e-01,1.299303293228149414e+00,-2.075337648391723633e+00,-5.331882238388061523e-01,4.836823046207427979e-01,1.388924121856689453e-01,-5.088672637939453125e-01,2.133879512548446655e-01,-8.196482807397842407e-02,1.000323891639709473e+00,3.076562881469726562e-01,4.047408103942871094e-01,-7.414454817771911621e-01,-5.636784434318542480e-01,6.024869680404663086e-01,6.863203644752502441e-01,-2.090735912322998047e+00,2.480326741933822632e-01,1.488911271095275879e+00,2.149828970432281494e-01,1.094824969768524170e-01,1.650014996528625488e+00,1.062586188316345215e+00,1.900283694267272949e+00,-1.501881331205368042e-01,1.757233142852783203e+00,-1.031555175781250000e+00,1.231561422348022461e+00,6.880353689193725586e-01,1.128552794456481934e+00,-1.400714993476867676e+00,5.201424956321716309e-01,6.196348071098327637e-01,-1.359877139329910278e-01,6.256349682807922363e-01,1.532027423381805420e-01,-2.105544805526733398e+00,1.731172323226928711e+00,-9.652649164199829102e-01,1.452513933181762695e+00,-2.769703149795532227e+00,4.200154542922973633e-01,-9.126396477222442627e-02,1.948083400726318359e+00,-1.752743124961853027e+00,1.509536027908325195e+00,-1.076297760009765625e-01,-1.407605648040771484e+00,-1.075293183326721191e+00,1.190172314643859863e+00,9.753611087799072266e-01,7.103112339973449707e-01,-1.082905292510986328e+00,7.598273754119873047e-01,-7.137079834938049316e-01,1.965553879737854004e+00,8.502193093299865723e-01,-1.747358322143554688e+00,-1.194306015968322754e+00,6.349129676818847656e-01,9.462342858314514160e-01,2.796815037727355957e-01,-4.437343776226043701e-02,5.773325450718402863e-03,1.746395111083984375e+00,2.060149610042572021e-01,-2.675918638706207275e-01,-1.468049764633178711e+00,4.255013912916183472e-02,-2.810544073581695557e-01,-8.283645510673522949e-01,-7.265959382057189941e-01,4.291717410087585449e-01,-9.524675011634826660e-01,7.306567430496215820e-01,-1.431500911712646484e+00,-1.825639307498931885e-01,4.013607800006866455e-01,8.113665133714675903e-02,2.571212649345397949e-01,1.949473768472671509e-01,7.259461879730224609e-01,1.002109408378601074e+00,3.475420176982879639e-01,1.105057120323181152e+00,7.976087331771850586e-01,-1.393661618232727051e+00,-2.163898944854736328e-02,-1.470850706100463867e+00,1.279568791389465332e+00
5.361092090606689453e-01,-3.033711016178131104e-01,-3.870825469493865967e-01,-2.704430222511291504e-01,6.439236402511596680e-01,-7.200013846158981323e-03,1.048884153366088867e+00,-7.163097858428955078e-01,6.723896265029907227e-01,8.250928521156311035e-01,1.011288285255432129e+00,-1.074894785881042480e+00,-1.399405956268310547e+00,-6.487741470336914062e-01,4.947554171085357666e-01,-8.038399815559387207e-01,1.840478658676147461e+00,-7.529798150062561035e-01,-7.931448221206665039e-01,-7.527651190757751465e-01,5.498227477073669434e-01,-3.895428180694580078e-01,-7.386234998703002930e-01,-1.022503376007080078e+00,1.200398087501525879e+00,-1.054647088050842285e+00,-1.313846856355667114e-01,-1.178573846817016602e+00,-1.069480657577514648e+00,-2.164180040359497070e+00,-3.915887176990509033e-01,8.763441443443298340e-02,-6.090953201055526733e-02,1.855928182601928711e+00,8.272408246994018555e-01,-2.941829264163970947e-01,-1.512057185173034668e+00,-6.010270714759826660e-01,-6.601358056068420410e-01,1.024887800216674805e+00,-1.072479367256164551e+00,1.513132154941558838e-01,2.061032295227050781e+00,1.334061145782470703e+00,9.512010216712951660e-01,-7.359831929206848145e-01,8.297401666641235352e-02,3.806968033313751221e-01,6.830301880836486816e-01,-1.368859648704528809e+00,-8.237755894660949707e-01,-1.260356545448303223e+00,-2.306505441665649414e+00,7.690460681915283203e-01,8.051826357841491699e-01,-1.563245773315429688e+00,-3.069128036499023438e+00,-1.125059008598327637e+00,-6.249508857727050781e-01,-5.735007524490356445e-01,6.899412870407104492e-01,-8.098082542419433594e-01,-2.078158617019653320e+00,1.118812188506126404e-01,-9.275156855583190918e-01,3.596623837947845459e-01,-1.176141858100891113e+00,-1.787417888641357422e+00,-8.329970836639404297e-01,1.414098620414733887e+00,-2.491021305322647095e-01,1.009042263031005859e-01,9.226080179214477539e-01,2.265731334686279297e+00,-1.700516790151596069e-01,7.735518217086791992e-01,-1.492562890052795410e-01,-9.941263794898986816e-01,3.240080773830413818e-01,-2.653421401977539062e+00,-1.633600741624832153e-01,-9.209139943122863770e-01,-2.532646358013153076e-01,5.271169543266296387e-01,-6.540484428405761719e-01,-2.546573877334594727e-01,-1.738525629043579102e-01,-2.439100265502929688e+00,-5.321874469518661499e-02,-1.464062690734863281e+00,-4.631171524524688721e-01,1.286442875862121582e+00,-1.376619935035705566e+00,1.575858473777770996e+00,1.547271311283111572e-01,1.370377182960510254e+00,-1.086301803588867188e+00,1.084096908569335938e+00,-7.743462324142456055e-01,8.740645051002502441e-01
1.036475539207458496e+00,4.710110127925872803e-01,8.577909469604492188e-01,2.629626989364624023e-01,6.474314928054809570e-01,-4.710141718387603760e-01,2.936095297336578369e-01,1.870086431503295898e+00,1.431977510452270508e+00,-1.460927486419677734e+00,-1.458319664001464844e+00,-1.299161672592163086e+00,-3.039647638797760010e-02,1.144151449203491211e+00,1.935505270957946777e+00,-2.143542915582656860e-01,-2.067904174327850342e-01,-1.963128894567489624e-01,-6.081205606460571289e-01,-3.141886591911315918e-01,-8.180671334266662598e-01,-1.996128678321838379e+00,-5.001904964447021484e-01,-8.693234324455261230e-01,-8.844192028045654297e-01,-1.224773883819580078e+00,9.160049557685852051e-01,2.257655560970306396e-02,6.317484974861145020e-01,2.383254528045654297e+00,-7.854465246200561523e-01,1.003242358565330505e-01,4.374301135540008545e-01,-4.780192077159881592e-01,-7.134820222854614258e-01,3.846263885498046875e-01,-2.063714116811752319e-01,-9.528020024299621582e-02,6.514371633529663086e-01,-6.996414661407470703e-01,3.617818653583526611e-01,-5.296747088432312012e-01,1.494536399841308594e+00,1.067398548126220703e+00,3.176889121532440186e-01,-2.663075029850006104e-01,-9.436680078506469727e-01,1.681433767080307007e-01,-2.409945249557495117e+00,8.846942186355590820e-01,2.651275157928466797e+00,4.590521380305290222e-02,-4.678121507167816162e-01,-8.364936113357543945e-01,-1.166683435440063477e+00,-2.338474839925765991e-01,-3.577707335352897644e-02,5.411158204078674316e-01,2.669639289379119873e-01,9.222234487533569336e-01,-5.566086173057556152e-01,1.562422662973403931e-01,1.398954272270202637e+00,-8.306505084037780762e-01,1.030631065368652344e+00,-4.075425863265991211e-01,-5.897672772407531738e-01,4.039997160434722900e-01,-4.831335842609405518e-01,-8.662571310997009277e-01,3.702710615471005440e-03,9.720521569252014160e-01,1.214537143707275391e+00,1.410155177116394043e+00,-2.033222615718841553e-01,-8.794124722480773926e-01,1.489079594612121582e+00,-1.729808926582336426e+00,6.806861609220504761e-02,1.186310648918151855e+00,-3.397500514984130859e-01,-1.171808481216430664e+00,1.079726219177246094e+00,3.414289057254791260e-01,-2.957645654678344727e-01,-1.655909419059753418e-01,8.686212897300720215e-01,-1.390985131263732910e+00,-6.623759269714355469e-01,-1.426642239093780518e-01,-9.108095169067382812e-01,1.223024725914001465e+00,-8.445084840059280396e-02,6.644535809755325317e-02,-7.065384387969970703e-01,6.446191072463989258e-01,8.223033547401428223e-01,6.573380231857299805e-01,8.965957760810852051e-01,-6.343154609203338623e-02
-2.108782291412353516e+00,1.815947055816650391e+00,-5.206809043884277344e-01,9.202710986137390137e-01,-7.476911693811416626e-02,1.930788874626159668e+00,-3.968966305255889893e-01,9.160040616989135742e-01,-2.593650519847869873e-01,-6.769849061965942383e-01,6.427972316741943359e-01,-3.525826036930084229e-01,1.238168962299823761e-02,-2.098732709884643555e+00,3.512800335884094238e-01,-5.782997608184814453e-01,1.264990091323852539e+00,7.850256562232971191e-01,-7.774654626846313477e-01,2.399573475122451782e-01,9.105253815650939941e-01,2.103171586990356445e+00,1.763615161180496216e-01,-1.715909004211425781e+00,2.335130609571933746e-02,8.884440064430236816e-01,-1.560743711888790131e-02,4.911032617092132568e-01,1.182903528213500977e+00,4.194755077362060547e+00,-6.055493354797363281e-01,-1.418375253677368164e+00,2.364552021026611328e+00,-1.815298572182655334e-02,-6.731957197189331055e-01,-1.398200154304504395e+00,9.758946299552917480e-01,1.649590134620666504e+00,-2.470020949840545654e-01,-1.472954273223876953e+00,-1.922055482864379883e-01,3.232923150062561035e-01,1.007931113243103027e+00,-3.676531910896301270e-01,-2.362338453531265259e-01,-2.228377342224121094e+00,4.181602597236633301e-01,-7.704852223396301270e-01,-2.570092976093292236e-01,1.303565502166748047e+00,-1.149204492568969727e+00,-1.961545109748840332e+00,1.358343482017517090e+00,4.469124600291252136e-02,7.218601703643798828e-01,8.657332658767700195e-01,-4.913445711135864258e-01,-2.956597805023193359e-01,1.147950962185859680e-01,1.690677285194396973e+00,4.346209168434143066e-01,-8.058116436004638672e-01,6.389824151992797852e-01,2.664230763912200928e-01,1.607517600059509277e+00,2.654720067977905273e+00,3.161223828792572021e-01,-5.035512447357177734e-01,9.582809805870056152e-01,-2.514077425003051758e-01,1.730870842933654785e+00,7.055756449699401855e-01,7.072886228561401367e-01,-6.939789652824401855e-01,5.144827365875244141e-01,6.754109859466552734e-01,1.975200653076171875e+00,-9.775570631027221680e-01,-2.254018187522888184e-02,-8.236197233200073242e-01,1.165148258209228516e+00,-1.426546812057495117e+00,6.020681262016296387e-01,4.092379212379455566e-01,6.979497671127319336e-01,-1.367131471633911133e+00,-6.269364152103662491e-03,-2.201802879571914673e-01,-4.671390652656555176e-01,1.248781457543373108e-01,2.159578084945678711e+00,1.190324902534484863e+00,-6.744048595428466797e-01,1.054642796516418457e-01,3.186459541320800781e-01,5.599899291992187500e-01,-1.006895899772644043e+00,-1.050238013267517090e+00,-2.020479440689086914e+00,-2.500543594360351562e-01
4.309750199317932129e-01,-1.274033069610595703e+00,6.576512455940246582e-01,-1.402386069297790527e+00,6.518127322196960449e-01,-1.556880235671997070e+00,-1.327121555805206299e-01,5.116155743598937988e-01,1.241702318191528320e+00,8.682509064674377441e-01,-1.482630252838134766e+00,7.449809461832046509e-02,-1.518555521965026855e+00,-1.180512905120849609e+00,-9.347438216209411621e-01,-2.646972425282001495e-02,-9.544115066528320312e-01,-1.003532052040100098e+00,-2.167168378829956055e+00,3.430384397506713867e-01,1.571589589118957520e+00,-1.048538208007812500e+00,2.084690034389495850e-01,-1.217444613575935364e-01,2.773503661155700684e-01,1.834816813468933105e+00,2.228893898427486420e-02,-1.175489187240600586e+00,1.387373358011245728e-01,6.710633635520935059e-01,5.280440449714660645e-01,1.817412525415420532e-01,1.134483456611633301e+00,1.949705481529235840e+00,4.024739563465118408e-01,-1.058164954185485840e+00,1.464434385299682617e+00,1.712739914655685425e-01,-8.084733486175537109e-01,-1.207267165184020996e+00,6.876313090324401855e-01,-3.357850015163421631e-01,1.534441351890563965e+00,9.822413921356201172e-01,3.136931359767913818e-01,7.866132855415344238e-01,5.345705747604370117e-01,1.467468738555908203e+00,1.837375283241271973e+00,7.474299073219299316e-01,-8.213489651679992676e-01,8.968372941017150879e-01,-6.861814856529235840e-02,5.095216631889343262e-01,1.514186978340148926e+00,6.749992817640304565e-02,-6.088544726371765137e-01,7.584304809570312500e-01,-2.872351706027984619e-01,4.653973281383514404e-01,-4.045222997665405273e-01,8.270571231842041016e-01,1.055828094482421875e+00,4.829271137714385986e-01,1.015657901763916016e+00,-2.248572856187820435e-01,-1.597550988197326660e+00,-1.891932606697082520e+00,-9.322794675827026367e-01,3.547901511192321777e-01,-5.415588244795799255e-02,1.217739582061767578e+00,8.326339721679687500e-02,-8.081382513046264648e-01,1.632248163223266602e+00,-1.313423871994018555e+00,-1.008524298667907715e+00,1.392002224922180176e+00,1.294321298599243164e+00,6.001967787742614746e-01,-1.794644817709922791e-02,1.412196516990661621e+00,1.002153158187866211e+00,-4.537820219993591309e-01,-1.000917077064514160e+00,6.170215606689453125e-01,8.981439471244812012e-02,-1.042699337005615234e+00,1.425465822219848633e+00,-1.073423385620117188e+00,1.237634181976318359e+00,3.618204295635223389e-01,-6.745315790176391602e-01,-2.023815631866455078e+00,1.644266366958618164e+00,5.746135860681533813e-02,-2.204393595457077026e-01,1.547992974519729614e-01,6.360351294279098511e-02,3.261226415634155273e-01
5.014376640319824219e-01,2.285988569259643555e+00,-1.097335889935493469e-01,-5.925065279006958008e-01,-7.190221548080444336e-02,4.175387322902679443e-01,-3.930317610502243042e-02,-8.874533772468566895e-01,7.608841657638549805e-01,1.347184300422668457e+00,-1.425003170967102051e+00,-7.499227523803710938e-01,3.148731291294097900e-01,1.444344282150268555e+00,-7.563991546630859375e-01,-5.051832199096679688e-01,7.284728884696960449e-01,-8.644157052040100098e-01,-1.314876914024353027e+00,-1.204852938652038574e+00,4.085909426212310791e-01,4.009531736373901367e-01,1.634918451309204102e+00,1.568807065486907959e-01,2.768759429454803467e-01,4.421117901802062988e-01,-2.234733551740646362e-01,2.001578956842422485e-01,2.343190312385559082e-01,4.624438881874084473e-01,1.089612364768981934e+00,-3.414099663496017456e-02,-3.111531734466552734e-01,-6.198349595069885254e-01,-1.242082476615905762e+00,2.338488996028900146e-01,1.140407562255859375e+00,-1.640768766403198242e+00,5.147543549537658691e-01,1.097356557846069336e+00,-5.088177323341369629e-01,-1.092361688613891602e+00,4.431728124618530273e-01,-3.242737054824829102e-01,2.470216900110244751e-01,2.384017944335937500e+00,-1.684508800506591797e+00,1.785619378089904785e+00,-1.300754100084304810e-01,9.501928091049194336e-01,-1.911840677261352539e+00,-9.574700146913528442e-02,-3.106435239315032959e-01,-9.294691681861877441e-01,-8.699716329574584961e-01,1.368847131729125977e+00,-3.851207792758941650e-01,-4.805063009262084961e-01,7.115588188171386719e-01,-9.839512109756469727e-01,-1.177194595336914062e+00,1.360950589179992676e+00,-1.965830624103546143e-01,-5.128703117370605469e-01,1.170710563659667969e+00,-1.976621508598327637e+00,-9.610754847526550293e-01,3.811066150665283203e-01,-1.653163880109786987e-01,-6.092055439949035645e-01,-4.847054481506347656e-01,-1.486368179321289062e-01,-1.004534125328063965e+00,-6.832315325736999512e-01,-2.291202545166015625e-01,3.455972075462341309e-01,1.749991178512573242e-01,6.243708133697509766e-01,-4.477275013923645020e-01,8.381489515304565430e-01,-1.845126897096633911e-01,2.130388259887695312e+00,8.652952909469604492e-01,1.397570967674255371e+00,-6.967530846595764160e-01,-5.438565611839294434e-01,-8.450610637664794922e-01,-4.985253214836120605e-01,-1.299322485923767090e+00,7.085550576448440552e-02,-1.477492451667785645e+00,-9.544099569320678711e-01,-9.737476110458374023e-01,3.477183282375335693e-01,-7.590265274047851562e-01,-5.152491927146911621e-01,-2.334486991167068481e-01,4.513416886329650879e-01,1.866886615753173828e+00,1.044935703277587891e+00
5.498149991035461426e-01,2.254558801651000977e+00,-6.062350794672966003e-02,1.526369452476501465e+00,-5.916637182235717773e-01,2.351619750261306763e-01,1.136908531188964844e+00,4.367275238037109375e-01,3.651429414749145508e-01,1.563713788986206055e+00,7.071940302848815918e-01,1.603452205657958984e+00,-1.669690966606140137e+00,-7.522910237312316895e-01,1.601046770811080933e-01,1.165145754814147949e+00,-9.170536398887634277e-01,1.044735550880432129e+00,1.170360762625932693e-02,-4.502568021416664124e-02,-3.002816200256347656e+00,-8.351882100105285645e-01,3.487330377101898193e-01,3.844464719295501709e-01,-9.838733077049255371e-01,-4.589385986328125000e-01,-1.037985920906066895e+00,7.874811887741088867e-01,-1.581912398338317871e+00,7.978211045265197754e-01,-1.087170481681823730e+00,4.192002415657043457e-01,4.225716888904571533e-01,5.515071749687194824e-01,1.344652295112609863e+00,3.820704296231269836e-02,-1.267549872398376465e+00,-4.569074511528015137e-01,2.291768044233322144e-01,5.456566214561462402e-01,5.653262734413146973e-01,-1.914588809013366699e-01,-4.461565017700195312e-01,4.764888882637023926e-01,-1.050920113921165466e-01,-2.168879747390747070e+00,-9.089437127113342285e-01,-7.390885055065155029e-02,2.744513750076293945e-01,5.826521515846252441e-01,-6.939287185668945312e-01,9.187077730894088745e-02,1.810529589653015137e+00,-8.113749027252197266e-01,-7.960286736488342285e-01,-1.086602210998535156e+00,-3.257706165313720703e-01,-2.225405216217041016e+00,-3.292665481567382812e+00,2.997269928455352783e-01,-2.778806909918785095e-02,6.243100762367248535e-01,-6.996154785156250000e-01,5.932289361953735352e-01,2.819459438323974609e-01,-1.041079998016357422e+00,-9.370782971382141113e-01,1.304689168930053711e+00,-1.935835242271423340e+00,8.037247061729431152e-01,8.210873603820800781e-01,-6.601254343986511230e-01,-1.366050124168395996e+00,-1.464033573865890503e-01,-1.159442186355590820e+00,-6.613429188728332520e-01,-1.912585049867630005e-01,-8.953392505645751953e-01,1.505513429641723633e+00,8.491709828376770020e-01,-1.568713188171386719e+00,1.164684414863586426e+00,-9.140601754188537598e-01,-1.247982501983642578e+00,-6.595890522003173828e-01,-2.288402795791625977e+00,-1.365763545036315918e+00,-6.139893531799316406e-01,1.303713560104370117e+00,-3.717982769012451172e-01,6.452082991600036621e-01,2.808094024658203125e-01,-8.998593091964721680e-01,-1.049860715866088867e+00,6.440687179565429688e-01,-2.658685147762298584e-01,2.610244274139404297e+00,-1.146050214767456055e+00,5.157136321067810059e-01,1.492028951644897461e+00
3.500888347625732422e-01,-1.511782556772232056e-01,6.587864756584167480e-01,4.728350341320037842e-01,-6.483495235443115234e-01,-7.054528594017028809e-01,-1.209632992744445801e+00,-1.109252095222473145e+00,-7.479643225669860840e-01,4.093456864356994629e-01,-1.497034579515457153e-01,2.778084278106689453e-01,6.231503486633300781e-01,5.724012851715087891e-01,-5.074298977851867676e-01,-6.449875980615615845e-02,-7.758309692144393921e-02,-1.290122032165527344e+00,9.833906292915344238e-01,-3.060636222362518311e-01,-4.959598481655120850e-01,-1.013521671295166016e+00,-1.715870618820190430e+00,-6.059074997901916504e-01,-4.895141348242759705e-02,-9.662306308746337891e-01,-5.271224379539489746e-01,9.059417843818664551e-01,-7.369219660758972168e-01,9.114958047866821289e-01,1.783329486846923828e+00,1.679187655448913574e+00,3.661381006240844727e-01,1.270037591457366943e-01,2.831362247467041016e+00,-8.091936707496643066e-01,2.826500535011291504e-01,-3.540449440479278564e-01,5.040151476860046387e-01,2.066763401031494141e+00,-2.224771738052368164e+00,1.131214499473571777e+00,-1.267748832702636719e+00,2.279459089040756226e-01,1.436273097991943359e+00,-1.121889829635620117e+00,2.566816329956054688e+00,4.373562335968017578e-01,1.607022047042846680e+00,1.322649955749511719e+00,7.346949726343154907e-02,-6.260513663291931152e-01,-5.537475347518920898e-01,-2.758480310440063477e-01,-5.307832360267639160e-01,8.312508463859558105e-01,-4.907094538211822510e-01,1.325756549835205078e+00,4.480911791324615479e-02,3.137771368026733398e+00,-6.979449987411499023e-01,-1.689993739128112793e+00,-2.158942699432373047e+00,1.491387367248535156e+00,3.553431034088134766e-01,-3.977519571781158447e-01,-8.212471008300781250e-01,-3.806718587875366211e-01,-1.509856283664703369e-01,5.367930531501770020e-01,-1.800206154584884644e-01,1.927469372749328613e+00,-5.212106704711914062e-01,-3.623561561107635498e-01,1.091922402381896973e+00,1.445527672767639160e+00,-2.174836695194244385e-01,-4.733789563179016113e-01,5.145308971405029297e-01,3.004897832870483398e-01,-6.836206316947937012e-01,3.788541555404663086e-01,1.141624093055725098e+00,1.821279048919677734e+00,5.718814134597778320e-01,1.290893793106079102e+00,7.568553090095520020e-01,-1.158927679061889648e+00,-7.563487887382507324e-01,-2.004534244537353516e+00,1.692422032356262207e+00,1.969592124223709106e-01,3.075608313083648682e-01,-4.022818058729171753e-03,2.482188791036605835e-01,7.326624989509582520e-01,1.050750136375427246e+00,3.079080581665039062e+00,-7.225316166877746582e-01,2.224838495254516602e+00
